User_ID,Age,Gender,Annual_Income,Membership_Type,Membership_Duration,Frequency_of_Visit,Preferred_Time,Previous_Membership,Marital_Status,Location,Promotion_Response,Health_Condition,Membership_Prediction,Professional,Professional_Status
8749,68,Male,85512,VIP,34,5,Morning,Yes,Single,Suburban,No,Excellent,No,Retired,Retired
8750,70,Male,83536,Basic,48,1,Evening,No,Married,Urban,No,Good,No,Retired,Retired
8751,30,Female,32040,VIP,46,6,Morning,No,Divorced,Urban,Yes,Good,Yes,Early Career,Working
8752,66,Male,87785,VIP,3,6,Afternoon,No,Single,Suburban,No,Excellent,No,Retired,Retired
8753,40,Other,56827,Premium,60,3,Afternoon,No,Divorced,Urban,No,Good,Yes,Employed,Working
8754,26,Female,27808,Basic,19,1,Morning,Yes,Divorced,Urban,Yes,Poor,Yes,Early Career,Working
8755,34,Male,51212,Premium,58,2,Afternoon,No,Divorced,Rural,No,Average,No,Employed,Working
8756,19,Female,15594,Basic,31,2,Evening,No,Married,Rural,Yes,Excellent,Yes,Student,In Education
8757,36,Male,71696,Premium,51,3,Afternoon,No,Divorced,Urban,No,Excellent,No,Employed,Working
8758,36,Female,50104,Premium,39,5,Morning,Yes,Married,Rural,No,Average,No,Employed,Working
8759,24,Female,45435,VIP,45,1,Afternoon,No,Divorced,Suburban,No,Average,No,Early Career,Working
8760,59,Male,117413,Basic,13,3,Evening,Yes,Married,Urban,No,Good,No,Late Career,Working
8761,59,Male,83868,VIP,29,5,Morning,No,Divorced,Urban,No,Good,Yes,Late Career,Working
8762,37,Male,66871,Premium,53,5,Evening,No,Divorced,Urban,No,Average,Yes,Employed,Working
8763,26,Female,25508,Basic,10,4,Afternoon,No,Single,Urban,Yes,Poor,Yes,Early Career,Working
8764,34,Male,51192,Premium,17,2,Evening,Yes,Divorced,Urban,No,Average,No,Employed,Working
8765,44,Male,64410,VIP,31,5,Evening,Yes,Married,Rural,No,Poor,No,Employed,Working
8766,64,Female,73033,Premium,52,1,Evening,Yes,Divorced,Suburban,No,Average,Yes,Late Career,Working
8767,19,Female,1173,Basic,41,1,Morning,No,Married,Rural,Yes,Excellent,Yes,Student,In Education
8768,53,Female,68174,VIP,28,2,Afternoon,No,Divorced,Urban,No,Average,Yes,Employed,Working
8769,36,Female,76111,VIP,57,2,Afternoon,No,Single,Urban,No,Average,Yes,Employed,Working
8770,34,Female,55952,Premium,8,5,Morning,Yes,Divorced,Rural,No,Average,Yes,Employed,Working
8771,22,Female,26820,Basic,30,4,Morning,No,Divorced,Suburban,Yes,Average,Yes,Student,In Education
8772,56,Male,110378,Basic,39,6,Evening,No,Married,Rural,No,Average,No,Late Career,Working
8773,35,Female,60648,Basic,29,2,Morning,No,Divorced,Urban,No,Poor,Yes,Employed,Working
8774,70,Male,48100,Premium,55,2,Morning,Yes,Single,Rural,No,Excellent,No,Retired,Retired
8775,24,Male,42621,Basic,54,1,Morning,No,Single,Suburban,No,Average,Yes,Early Career,Working
8776,34,Female,51379,Premium,13,2,Morning,Yes,Single,Urban,No,Poor,No,Employed,Working
8777,56,Male,81041,VIP,56,6,Morning,Yes,Married,Suburban,No,Excellent,Yes,Late Career,Working
8778,53,Female,60730,Basic,27,1,Evening,No,Divorced,Rural,No,Excellent,Yes,Employed,Working
8779,57,Male,88637,VIP,3,5,Morning,Yes,Married,Urban,No,Poor,Yes,Late Career,Working
8780,62,Male,94395,Basic,26,6,Evening,Yes,Single,Rural,No,Average,Yes,Late Career,Working
8781,21,Female,26185,Basic,28,1,Morning,No,Married,Suburban,Yes,Excellent,No,Student,In Education
8782,55,Female,51052,Premium,55,3,Afternoon,Yes,Single,Urban,No,Average,Yes,Employed,Working
8783,42,Female,72925,VIP,44,1,Afternoon,No,Divorced,Urban,No,Poor,No,Employed,Working
8784,22,Female,9882,Basic,10,4,Evening,No,Married,Urban,Yes,Poor,Yes,Student,In Education
8785,47,Male,94943,Basic,45,5,Afternoon,Yes,Divorced,Urban,No,Excellent,Yes,Employed,Working
8786,29,Female,41255,Basic,19,1,Morning,No,Divorced,Suburban,No,Average,No,Early Career,Working
8787,21,Male,10994,Basic,16,2,Afternoon,Yes,Divorced,Rural,Yes,Excellent,No,Student,In Education
8788,41,Female,69758,VIP,42,6,Afternoon,No,Divorced,Suburban,No,Good,Yes,Employed,Working
8789,46,Male,74721,VIP,29,3,Evening,Yes,Divorced,Suburban,No,Excellent,No,Employed,Working
8790,26,Female,24873,Basic,33,1,Afternoon,Yes,Married,Urban,Yes,Poor,No,Early Career,Working
8791,21,Female,9174,Basic,26,5,Afternoon,Yes,Single,Rural,Yes,Good,No,Student,In Education
8792,68,Male,48490,Premium,58,3,Evening,No,Single,Urban,No,Average,No,Retired,Retired
8793,41,Female,63392,Premium,21,3,Evening,Yes,Single,Urban,No,Average,No,Employed,Working
8794,31,Male,115642,Basic,38,2,Evening,Yes,Single,Suburban,No,Excellent,No,Employed,Working
8795,22,Male,23062,Basic,56,2,Afternoon,No,Married,Rural,Yes,Good,Yes,Student,In Education
8796,35,Female,54798,Premium,25,5,Morning,Yes,Divorced,Rural,No,Good,No,Employed,Working
8797,59,Male,71332,VIP,16,3,Evening,No,Single,Rural,No,Average,Yes,Late Career,Working
8798,36,Male,90767,VIP,59,5,Morning,No,Single,Rural,No,Poor,Yes,Employed,Working
8799,29,Female,48003,Premium,39,5,Morning,Yes,Divorced,Suburban,No,Average,Yes,Early Career,Working
8800,35,Female,75630,VIP,2,1,Evening,Yes,Divorced,Urban,No,Good,No,Employed,Working
8801,34,Male,96454,VIP,42,4,Morning,No,Single,Suburban,No,Good,Yes,Employed,Working
8802,47,Female,78957,VIP,22,6,Evening,No,Divorced,Urban,No,Good,Yes,Employed,Working
8803,41,Female,66780,Basic,2,1,Morning,No,Divorced,Urban,No,Excellent,Yes,Employed,Working
8804,28,Female,24832,Basic,59,2,Evening,No,Divorced,Urban,Yes,Excellent,Yes,Early Career,Working
8805,52,Female,75589,Basic,11,2,Evening,Yes,Married,Urban,No,Poor,Yes,Employed,Working
8806,40,Female,71134,VIP,17,4,Evening,Yes,Married,Suburban,No,Good,Yes,Employed,Working
8807,34,Female,59717,Premium,41,5,Evening,Yes,Single,Urban,No,Poor,Yes,Employed,Working
8808,18,Male,28577,Basic,28,4,Evening,Yes,Single,Urban,Yes,Poor,No,Student,In Education
8809,32,Male,63104,Basic,4,3,Afternoon,Yes,Married,Rural,No,Poor,Yes,Employed,Working
8810,49,Female,95163,VIP,27,3,Afternoon,No,Single,Suburban,No,Average,Yes,Employed,Working
8811,26,Other,22947,Basic,46,5,Morning,Yes,Divorced,Rural,Yes,Good,No,Early Career,Working
8812,32,Female,84746,VIP,2,3,Afternoon,No,Single,Suburban,No,Average,Yes,Employed,Working
8813,45,Male,93007,Basic,43,4,Afternoon,No,Divorced,Urban,No,Excellent,Yes,Employed,Working
8814,41,Female,74985,VIP,36,5,Evening,No,Single,Urban,No,Average,Yes,Employed,Working
8815,52,Female,81864,VIP,55,1,Afternoon,No,Single,Suburban,No,Good,No,Employed,Working
8816,39,Female,33945,Basic,38,5,Afternoon,Yes,Single,Rural,Yes,Poor,Yes,Employed,Working
8817,44,Female,44180,Premium,36,3,Afternoon,No,Divorced,Urban,No,Average,No,Employed,Working
8818,36,Female,53446,Premium,5,5,Evening,Yes,Single,Rural,No,Good,No,Employed,Working
8819,62,Male,127087,Basic,28,4,Evening,No,Married,Suburban,No,Poor,Yes,Late Career,Working
8820,29,Female,26735,Basic,9,1,Morning,Yes,Single,Urban,Yes,Average,No,Early Career,Working
8821,37,Female,82266,VIP,14,1,Morning,No,Married,Suburban,No,Poor,Yes,Employed,Working
8822,18,Male,42756,Premium,21,6,Evening,Yes,Divorced,Suburban,No,Average,No,Student,In Education
8823,38,Male,75034,Basic,58,1,Afternoon,No,Divorced,Urban,No,Good,No,Employed,Working
8824,66,Female,38302,VIP,56,1,Afternoon,Yes,Married,Urban,Yes,Good,Yes,Retired,Retired
8825,62,Female,82708,VIP,60,6,Morning,Yes,Single,Rural,No,Excellent,No,Late Career,Working
8826,18,Male,24677,Basic,12,2,Morning,Yes,Married,Suburban,Yes,Good,No,Student,In Education
8827,27,Male,38301,Basic,53,6,Afternoon,Yes,Divorced,Urban,Yes,Average,Yes,Early Career,Working
8828,64,Male,79825,Basic,51,5,Evening,No,Divorced,Rural,No,Good,No,Late Career,Working
8829,49,Male,78888,Basic,47,3,Afternoon,Yes,Single,Urban,No,Average,Yes,Employed,Working
8830,56,Female,97281,VIP,41,6,Evening,Yes,Married,Urban,No,Poor,Yes,Late Career,Working
8831,39,Female,42870,Premium,15,4,Afternoon,No,Divorced,Urban,No,Good,Yes,Employed,Working
8832,35,Female,57688,Premium,47,4,Afternoon,Yes,Divorced,Rural,No,Average,No,Employed,Working
8833,65,Female,71020,Premium,28,6,Evening,No,Married,Suburban,No,Excellent,Yes,Late Career,Working
8834,63,Male,86445,Basic,11,4,Afternoon,Yes,Divorced,Suburban,No,Average,Yes,Late Career,Working
8835,49,Male,66755,Premium,20,3,Morning,Yes,Divorced,Rural,No,Excellent,No,Employed,Working
8836,44,Male,62044,Premium,27,2,Afternoon,Yes,Divorced,Rural,No,Poor,No,Employed,Working
8837,45,Male,94166,VIP,32,3,Morning,Yes,Divorced,Urban,No,Average,No,Employed,Working
8838,35,Male,83917,Premium,57,4,Evening,Yes,Married,Rural,No,Average,Yes,Employed,Working
8839,56,Female,77932,VIP,49,6,Morning,Yes,Divorced,Rural,No,Average,No,Late Career,Working
8840,66,Female,53925,Premium,57,5,Evening,No,Single,Urban,No,Excellent,No,Retired,Retired
8841,46,Female,75090,VIP,49,1,Afternoon,No,Divorced,Urban,No,Poor,No,Employed,Working
8842,35,Female,62912,Premium,56,4,Afternoon,No,Divorced,Rural,No,Average,No,Employed,Working
8843,61,Female,79330,Premium,50,3,Morning,No,Divorced,Urban,No,Poor,Yes,Late Career,Working
8844,25,Female,35506,Basic,13,4,Evening,No,Married,Urban,Yes,Good,Yes,Early Career,Working
8845,48,Male,74909,Premium,4,6,Afternoon,No,Single,Rural,No,Good,No,Employed,Working
8846,51,Other,75535,Basic,48,4,Afternoon,No,Married,Rural,No,Average,No,Employed,Working
8847,24,Male,37577,VIP,60,1,Morning,Yes,Divorced,Urban,Yes,Excellent,Yes,Early Career,Working
8848,53,Male,94368,Basic,14,2,Morning,No,Married,Suburban,No,Good,No,Employed,Working
8849,35,Male,74317,Premium,6,4,Afternoon,No,Single,Suburban,No,Good,Yes,Employed,Working
8850,55,Other,87853,VIP,3,7,Morning,No,Married,Suburban,No,Excellent,No,Employed,Working
8851,26,Other,25296,Basic,30,1,Morning,No,Single,Rural,Yes,Average,No,Early Career,Working
8852,26,Female,37887,Basic,42,1,Afternoon,Yes,Married,Suburban,Yes,Average,No,Early Career,Working
8853,63,Female,94446,Basic,12,3,Evening,Yes,Married,Suburban,No,Poor,No,Late Career,Working
8854,25,Female,20827,Basic,6,6,Afternoon,No,Single,Rural,Yes,Good,Yes,Early Career,Working
8855,68,Other,35207,Basic,25,3,Evening,No,Married,Urban,Yes,Excellent,No,Retired,Retired
8856,52,Female,61119,Basic,60,4,Morning,Yes,Divorced,Urban,No,Average,No,Employed,Working
8857,35,Female,69967,Premium,27,2,Evening,No,Married,Suburban,No,Excellent,Yes,Employed,Working
8858,22,Male,23347,Basic,120,5,Morning,No,Married,Urban,Yes,Poor,Yes,Student,In Education
8859,31,Male,87738,VIP,35,2,Afternoon,No,Single,Urban,No,Average,No,Employed,Working
8860,45,Female,80538,Premium,49,1,Afternoon,No,Married,Urban,No,Average,No,Employed,Working
8861,47,Male,78164,VIP,35,6,Afternoon,Yes,Divorced,Suburban,No,Average,No,Employed,Working
8862,21,Female,6600,Basic,60,4,Afternoon,No,Divorced,Rural,Yes,Excellent,Yes,Student,In Education
8863,56,Female,67900,VIP,7,1,Evening,No,Divorced,Urban,No,Excellent,No,Late Career,Working
8864,37,Female,82885,VIP,20,5,Morning,Yes,Married,Suburban,No,Average,Yes,Employed,Working
8865,42,Male,87580,Basic,43,2,Morning,Yes,Single,Urban,No,Poor,Yes,Employed,Working
8866,45,Female,88732,VIP,10,4,Evening,No,Single,Suburban,No,Excellent,No,Employed,Working
8867,29,Female,44139,Premium,11,1,Evening,No,Single,Suburban,No,Poor,No,Early Career,Working
8868,19,Female,1776,Basic,60,1,Evening,No,Single,Rural,Yes,Poor,No,Student,In Education
8869,60,Female,91182,VIP,41,4,Afternoon,Yes,Married,Urban,No,Excellent,No,Late Career,Working
8870,31,Other,83446,VIP,7,5,Afternoon,Yes,Married,Suburban,No,Good,No,Employed,Working
8871,39,Female,68470,Premium,16,4,Evening,No,Divorced,Urban,No,Excellent,Yes,Employed,Working
8872,48,Male,64762,VIP,3,4,Afternoon,No,Married,Suburban,No,Good,No,Employed,Working
8873,40,Female,61648,Premium,25,4,Morning,Yes,Married,Rural,No,Poor,No,Employed,Working
8874,65,Male,86001,VIP,23,1,Afternoon,No,Married,Rural,No,Good,Yes,Late Career,Working
8875,37,Male,50983,Premium,28,2,Morning,No,Single,Urban,No,Average,Yes,Employed,Working
8876,55,Male,52116,Premium,52,6,Morning,No,Married,Rural,No,Average,No,Employed,Working
8877,21,Female,18723,Basic,21,2,Evening,Yes,Single,Urban,Yes,Average,Yes,Student,In Education
8878,32,Male,54586,Premium,4,2,Evening,No,Married,Urban,No,Good,Yes,Employed,Working
8879,41,Male,82695,VIP,56,7,Evening,No,Married,Rural,No,Good,Yes,Employed,Working
8880,42,Female,39809,Basic,51,2,Evening,No,Single,Urban,Yes,Good,No,Employed,Working
8881,18,Female,23899,Basic,43,2,Morning,No,Married,Urban,Yes,Poor,Yes,Student,In Education
8882,24,Male,37302,Basic,45,3,Evening,Yes,Divorced,Urban,Yes,Average,No,Early Career,Working
8883,48,Female,85165,Basic,43,3,Afternoon,No,Married,Urban,No,Excellent,Yes,Employed,Working
8884,29,Female,37305,Basic,8,6,Morning,Yes,Divorced,Urban,Yes,Average,Yes,Early Career,Working
8885,59,Male,71466,Premium,50,6,Morning,No,Married,Rural,No,Excellent,Yes,Late Career,Working
8886,22,Female,18634,Basic,30,1,Evening,No,Single,Suburban,Yes,Excellent,Yes,Student,In Education
8887,61,Female,94537,VIP,36,4,Evening,No,Divorced,Suburban,No,Excellent,Yes,Late Career,Working
8888,67,Female,58615,Premium,60,3,Afternoon,Yes,Married,Urban,No,Average,Yes,Retired,Retired
8889,59,Female,116881,VIP,31,3,Afternoon,No,Single,Suburban,No,Good,Yes,Late Career,Working
8890,55,Female,44065,Premium,32,1,Morning,No,Single,Rural,No,Excellent,Yes,Employed,Working
8891,29,Male,33437,Basic,37,2,Afternoon,Yes,Divorced,Rural,Yes,Average,No,Early Career,Working
8892,56,Female,52535,Premium,36,2,Afternoon,Yes,Single,Rural,No,Poor,No,Late Career,Working
8893,35,Male,79116,VIP,50,4,Evening,Yes,Married,Suburban,No,Good,Yes,Employed,Working
8894,19,Male,18690,Basic,36,2,Afternoon,Yes,Divorced,Rural,Yes,Good,Yes,Student,In Education
8895,27,Male,35626,Basic,59,6,Afternoon,No,Married,Urban,Yes,Poor,Yes,Early Career,Working
8896,32,Female,46444,Basic,38,3,Evening,Yes,Divorced,Urban,No,Good,No,Employed,Working
8897,47,Male,46025,VIP,52,6,Afternoon,No,Single,Rural,No,Excellent,Yes,Employed,Working
8898,61,Male,108698,VIP,34,3,Evening,Yes,Divorced,Urban,No,Good,Yes,Late Career,Working
8899,34,Male,81751,VIP,30,6,Afternoon,Yes,Single,Urban,No,Poor,Yes,Employed,Working
8900,21,Female,2351,Basic,27,3,Evening,No,Divorced,Rural,Yes,Good,No,Student,In Education
8901,24,Female,20748,Basic,51,5,Morning,No,Divorced,Rural,Yes,Excellent,No,Early Career,Working
8902,58,Female,67078,Basic,8,2,Evening,Yes,Married,Urban,No,Average,No,Late Career,Working
8903,48,Male,78122,VIP,34,5,Morning,Yes,Married,Rural,No,Good,Yes,Employed,Working
8904,68,Male,54616,Premium,15,2,Evening,No,Divorced,Rural,No,Poor,No,Retired,Retired
8905,56,Female,66752,VIP,53,6,Afternoon,No,Single,Rural,No,Good,No,Late Career,Working
8906,51,Female,87411,Basic,29,3,Afternoon,Yes,Single,Suburban,No,Average,No,Employed,Working
8907,23,Male,23999,Basic,7,4,Morning,No,Married,Rural,Yes,Poor,No,Early Career,Working
8908,67,Male,71479,Premium,4,4,Morning,No,Married,Rural,No,Excellent,No,Retired,Retired
8909,55,Male,77093,VIP,41,4,Evening,No,Single,Suburban,No,Poor,Yes,Employed,Working
8910,62,Female,75364,VIP,47,5,Evening,Yes,Divorced,Suburban,No,Average,Yes,Late Career,Working
8911,68,Male,88940,Basic,35,6,Morning,No,Married,Suburban,No,Average,Yes,Retired,Retired
8912,51,Female,63770,Basic,48,5,Afternoon,Yes,Divorced,Suburban,No,Poor,Yes,Employed,Working
8913,61,Male,29481,Premium,8,1,Evening,No,Married,Rural,No,Excellent,No,Student,In Education
8914,32,Male,62574,Premium,23,2,Evening,No,Divorced,Urban,No,Good,No,Employed,Working
8915,31,Male,74349,VIP,50,5,Morning,No,Married,Urban,No,Average,Yes,Employed,Working
8916,23,Female,27951,Basic,31,4,Afternoon,No,Divorced,Rural,Yes,Excellent,Yes,Early Career,Working
8917,67,Female,59631,Premium,48,6,Evening,Yes,Divorced,Urban,No,Good,No,Retired,Retired
8918,54,Male,76972,VIP,26,2,Afternoon,No,Divorced,Suburban,No,Poor,No,Employed,Working
8919,67,Female,41780,Premium,16,4,Morning,Yes,Married,Urban,No,Average,No,Retired,Retired
8920,49,Male,100443,VIP,43,6,Evening,Yes,Single,Suburban,No,Poor,Yes,Employed,Working
8921,20,Female,-228,Basic,50,6,Morning,No,Married,Rural,Yes,Good,Yes,Student,In Education
8922,20,Female,19127,Basic,55,5,Morning,Yes,Single,Rural,Yes,Poor,Yes,Student,In Education
8923,39,Male,92653,VIP,21,4,Afternoon,No,Divorced,Urban,No,Average,No,Employed,Working
8924,39,Female,61515,VIP,13,2,Evening,Yes,Married,Rural,No,Average,No,Employed,Working
8925,27,Female,36753,Basic,54,2,Morning,No,Married,Urban,Yes,Good,Yes,Early Career,Working
8926,68,Male,98020,VIP,51,5,Afternoon,Yes,Single,Suburban,No,Poor,Yes,Retired,Retired
8927,20,Female,30034,Basic,5,2,Evening,Yes,Divorced,Suburban,Yes,Good,No,Student,In Education
8928,29,Male,32057,Basic,11,3,Evening,Yes,Single,Rural,Yes,Poor,No,Early Career,Working
8929,46,Female,54585,Premium,46,3,Morning,Yes,Single,Urban,No,Good,No,Employed,Working
8930,65,Male,113008,VIP,52,3,Evening,No,Divorced,Suburban,No,Excellent,No,Late Career,Working
8931,34,Female,62269,Premium,1,6,Afternoon,Yes,Married,Urban,No,Good,Yes,Employed,Working
8932,24,Male,32885,Basic,10,3,Afternoon,Yes,Married,Urban,Yes,Good,No,Early Career,Working
8933,30,Male,34065,Basic,18,7,Evening,Yes,Single,Rural,Yes,Poor,Yes,Early Career,Working
8934,19,Male,32327,Basic,14,4,Morning,No,Divorced,Suburban,Yes,Poor,Yes,Student,In Education
8935,21,Male,10597,Basic,40,2,Afternoon,No,Divorced,Rural,Yes,Average,Yes,Student,In Education
8936,27,Female,25782,Basic,42,3,Evening,Yes,Married,Urban,Yes,Average,Yes,Early Career,Working
8937,56,Male,71408,VIP,6,3,Afternoon,No,Divorced,Rural,No,Excellent,Yes,Late Career,Working
8938,41,Female,43864,Basic,58,6,Afternoon,No,Single,Rural,No,Excellent,Yes,Employed,Working
8939,34,Male,101394,Basic,57,5,Afternoon,Yes,Single,Suburban,No,Poor,Yes,Employed,Working
8940,69,Female,95161,VIP,42,5,Afternoon,No,Married,Suburban,No,Good,No,Retired,Retired
8941,23,Female,23458,Basic,23,2,Evening,Yes,Single,Rural,Yes,Average,No,Early Career,Working
8942,36,Other,49004,Premium,27,1,Morning,No,Married,Rural,No,Average,Yes,Employed,Working
8943,22,Other,36799,VIP,2,4,Evening,Yes,Single,Suburban,Yes,Good,Yes,Student,In Education
8944,49,Female,73059,Basic,17,1,Afternoon,No,Married,Suburban,No,Good,No,Employed,Working
8945,27,Female,22136,Basic,25,5,Morning,No,Married,Rural,Yes,Average,Yes,Early Career,Working
8946,26,Male,35400,Basic,29,2,Morning,Yes,Divorced,Urban,Yes,Good,Yes,Early Career,Working
8947,44,Female,52778,Premium,2,6,Morning,No,Married,Suburban,No,Poor,No,Employed,Working
8948,30,Female,23846,Basic,11,6,Afternoon,Yes,Divorced,Rural,Yes,Good,No,Early Career,Working
8949,36,Male,71969,Premium,13,3,Evening,No,Divorced,Rural,No,Poor,No,Employed,Working
8950,38,Female,68613,VIP,57,1,Afternoon,Yes,Single,Rural,No,Average,No,Employed,Working
8951,41,Male,96377,VIP,52,2,Morning,Yes,Single,Urban,No,Excellent,Yes,Employed,Working
8952,55,Female,44748,Basic,15,6,Morning,Yes,Single,Rural,No,Average,No,Employed,Working
8953,21,Male,34649,Basic,4,6,Evening,Yes,Divorced,Suburban,Yes,Average,Yes,Student,In Education
8954,41,Female,67883,Basic,9,6,Morning,No,Single,Urban,No,Good,No,Employed,Working
8955,52,Female,79931,VIP,57,2,Morning,No,Married,Suburban,No,Excellent,No,Employed,Working
8956,20,Other,1536,Basic,34,6,Afternoon,No,Married,Rural,Yes,Poor,Yes,Student,In Education
8957,21,Female,12311,Basic,34,3,Morning,No,Married,Urban,Yes,Excellent,Yes,Student,In Education
8958,54,Female,48777,Premium,50,1,Afternoon,Yes,Divorced,Rural,No,Average,Yes,Employed,Working
8959,57,Male,99163,VIP,41,3,Afternoon,No,Divorced,Rural,No,Average,Yes,Late Career,Working
8960,65,Male,87026,VIP,35,5,Morning,No,Divorced,Urban,No,Average,No,Late Career,Working
8961,52,Female,44092,Premium,31,6,Afternoon,No,Married,Rural,No,Average,No,Employed,Working
8962,48,Male,49468,Basic,33,2,Morning,No,Married,Rural,No,Good,No,Employed,Working
8963,61,Male,80153,VIP,34,3,Morning,Yes,Married,Urban,No,Poor,Yes,Late Career,Working
8964,42,Female,83856,VIP,23,3,Morning,Yes,Married,Urban,No,Excellent,Yes,Employed,Working
8965,57,Female,64751,Premium,49,1,Evening,No,Single,Urban,No,Poor,No,Late Career,Working
8966,30,Female,27063,Basic,27,3,Afternoon,Yes,Single,Urban,Yes,Good,Yes,Early Career,Working
8967,21,Male,-4587,Basic,54,3,Afternoon,No,Married,Rural,Yes,Poor,No,Student,In Education
8968,63,Male,94273,VIP,38,4,Evening,No,Divorced,Urban,No,Average,Yes,Late Career,Working
8969,31,Female,59769,Premium,55,5,Morning,No,Married,Rural,No,Good,No,Employed,Working
8970,30,Male,37928,VIP,1,6,Morning,No,Married,Rural,Yes,Excellent,No,Early Career,Working
8971,44,Male,99325,Basic,24,5,Morning,No,Single,Urban,No,Poor,Yes,Employed,Working
8972,23,Male,52547,Premium,56,3,Afternoon,Yes,Married,Suburban,No,Poor,Yes,Early Career,Working
8973,34,Male,85614,VIP,47,5,Evening,Yes,Married,Suburban,No,Good,No,Employed,Working
8974,53,Male,69209,Premium,18,6,Evening,Yes,Divorced,Suburban,No,Excellent,Yes,Employed,Working
8975,57,Male,102948,VIP,14,6,Morning,Yes,Single,Urban,No,Excellent,No,Late Career,Working
8976,66,Male,63370,VIP,57,4,Afternoon,Yes,Divorced,Urban,No,Poor,Yes,Retired,Retired
8977,52,Female,64653,Premium,35,3,Morning,Yes,Single,Urban,No,Excellent,Yes,Employed,Working
8978,34,Male,68811,Basic,60,1,Evening,No,Single,Urban,No,Average,No,Employed,Working
8979,58,Male,82024,VIP,6,6,Evening,No,Married,Rural,No,Average,Yes,Late Career,Working
8980,19,Female,10382,Basic,3,2,Morning,Yes,Single,Urban,Yes,Good,Yes,Student,In Education
8981,30,Female,27452,Basic,32,6,Evening,Yes,Married,Urban,Yes,Excellent,No,Early Career,Working
8982,69,Male,100483,VIP,4,4,Morning,No,Married,Suburban,No,Excellent,Yes,Retired,Retired
8983,19,Female,19564,Basic,45,6,Evening,Yes,Married,Urban,Yes,Excellent,No,Student,In Education
8984,69,Male,90955,Basic,7,5,Afternoon,No,Divorced,Urban,No,Poor,Yes,Retired,Retired
8985,45,Male,68338,Premium,3,2,Evening,No,Married,Suburban,No,Poor,Yes,Employed,Working
8986,60,Other,85357,VIP,3,6,Morning,No,Single,Suburban,No,Poor,Yes,Late Career,Working
8987,43,Female,53660,Premium,17,5,Afternoon,Yes,Married,Urban,No,Average,No,Employed,Working
8988,39,Male,92668,Basic,38,2,Afternoon,No,Single,Suburban,No,Poor,Yes,Employed,Working
8989,64,Female,70531,Premium,47,6,Morning,Yes,Married,Suburban,No,Excellent,No,Late Career,Working
8990,60,Female,89695,Basic,1,2,Morning,Yes,Married,Suburban,No,Excellent,No,Late Career,Working
8991,20,Male,13788,Basic,2,2,Evening,No,Divorced,Rural,Yes,Poor,Yes,Student,In Education
8992,52,Male,65672,Premium,1,4,Afternoon,No,Divorced,Urban,No,Good,No,Employed,Working
8993,29,Male,60327,Premium,11,6,Morning,Yes,Divorced,Suburban,No,Average,Yes,Early Career,Working
8994,41,Female,27951,Basic,9,3,Morning,No,Divorced,Rural,Yes,Poor,No,Employed,Working
8995,22,Male,13505,Basic,5,6,Evening,Yes,Divorced,Rural,Yes,Average,No,Student,In Education
8996,37,Female,58671,Premium,40,1,Evening,Yes,Divorced,Rural,No,Good,No,Employed,Working
8997,56,Male,122466,VIP,57,5,Afternoon,No,Single,Suburban,No,Poor,Yes,Late Career,Working
8998,56,Female,80834,Premium,60,2,Morning,Yes,Divorced,Suburban,No,Excellent,Yes,Late Career,Working
8999,30,Female,48689,Premium,33,5,Afternoon,No,Divorced,Suburban,No,Average,Yes,Early Career,Working
9000,58,Female,92355,VIP,38,6,Afternoon,No,Single,Rural,No,Good,Yes,Late Career,Working
9001,70,Male,61328,Basic,56,3,Evening,Yes,Single,Rural,No,Excellent,Yes,Retired,Retired
9002,62,Male,108024,VIP,38,6,Afternoon,No,Single,Urban,No,Good,No,Late Career,Working
9003,29,Female,29451,Basic,55,2,Morning,Yes,Married,Urban,Yes,Poor,Yes,Early Career,Working
9004,30,Male,49367,Premium,19,5,Morning,Yes,Single,Urban,No,Good,Yes,Early Career,Working
9005,27,Male,43359,VIP,56,2,Evening,Yes,Single,Urban,No,Good,No,Early Career,Working
9006,50,Female,45815,VIP,30,3,Evening,No,Single,Rural,No,Excellent,No,Employed,Working
9007,57,Female,90000,VIP,33,1,Morning,No,Single,Urban,No,Good,Yes,Late Career,Working
9008,33,Male,82457,Basic,38,6,Evening,No,Single,Urban,No,Excellent,No,Employed,Working
9009,62,Female,84727,VIP,21,1,Evening,Yes,Married,Rural,No,Poor,Yes,Late Career,Working
9010,52,Female,51274,Premium,40,6,Afternoon,No,Single,Urban,No,Excellent,No,Employed,Working
9011,20,Male,10217,Basic,4,1,Evening,Yes,Divorced,Urban,Yes,Excellent,Yes,Student,In Education
9012,22,Female,41887,Basic,59,4,Evening,Yes,Single,Suburban,No,Good,Yes,Student,In Education
9013,43,Male,100237,Basic,53,1,Morning,No,Divorced,Suburban,No,Excellent,No,Employed,Working
9014,28,Male,41754,VIP,22,1,Evening,Yes,Divorced,Urban,No,Excellent,Yes,Early Career,Working
9015,24,Male,54813,Premium,22,3,Afternoon,No,Married,Suburban,No,Good,No,Early Career,Working
9016,70,Male,66906,Premium,23,5,Evening,No,Married,Urban,No,Excellent,No,Retired,Retired
9017,27,Female,49797,Premium,37,6,Evening,No,Divorced,Suburban,No,Poor,Yes,Early Career,Working
9018,59,Male,89395,VIP,9,2,Morning,Yes,Divorced,Suburban,No,Good,No,Late Career,Working
